obs.ID,PLOT_CODE,SITEABBR,PLOT_ID,YEAR,BASE_REP,TARGET_HAB,light.mean,moist.mean,ph.mean,fert.mean,comp.mean,stress.mean,rud.mean,light.mean.wt,moist.mean.wt,ph.mean.wt,fert.mean.wt,comp.mean.wt,stress.mean.wt,rud.mean.wt
EPP36_2013,EPP_36,EPP,36,2013,base,Broadleaved woodland,5.333333333,6.666666667,8.666666667,5.333333333,4.666666667,4.666666667,0.666666667,5.35483871,6.677419355,8.677419355,5.35483871,4.741935484,4.741935484,0.677419355
EPP39_2013,EPP_39,EPP,39,2013,base,Non-target habitat,7.111111111,8.111111111,8.666666667,6.333333333,6.222222222,2.444444444,5.666666667,6.808333333,7.808333333,9.116666667,6.358333333,6.558333333,2.466666667,5.6
EPP42_2013,EPP_42,EPP,42,2013,base,Broadleaved woodland,7,8,10,4,9,4,1,7,8,10,4,9,4,1
EPP43_2013,EPP_43,EPP,43,2013,base,Broadleaved woodland,5.714285714,6.571428571,8.142857143,4.142857143,3.714285714,2.142857143,2.428571429,5.875,6.75,8.1875,3.15625,5.3125,2.15625,2.21875
EPP44_2013,EPP_44,EPP,44,2013,base,Broadleaved woodland,5.5,7,6.5,3,0,0,0,5.5,7,6.5,3,0,0,0
EPP45_2013,EPP_45,EPP,45,2013,base,Broadleaved woodland,5.5,7,8.5,5.5,0,0,0,5.363636364,7,8.363636364,5.363636364,0,0,0
EPP46_2013,EPP_46,EPP,46,2013,base,Broadleaved woodland,5.666666667,6.666666667,7.333333333,4.333333333,0,0,0,5.894736842,6.210526316,5.736842105,2.736842105,0,0,0
EPP48_2013,EPP_48,EPP,48,2013,base,Non-target habitat,6.666666667,7.333333333,8.75,4.916666667,3.416666667,3.75,3.666666667,7.062893082,7.597484277,8.597484277,4.698113208,3.270440252,3.830188679,3.691823899
EPP49_2013,EPP_49,EPP,49,2013,base,Non-target habitat,7.111111111,6.777777778,8.888888889,4.333333333,3,2.222222222,3,7.267175573,6.679389313,8.79389313,4.435114504,2.938931298,2.145038168,2.938931298
EPP50_2013,EPP_50,EPP,50,2013,base,Broadleaved woodland,5.666666667,6.833333333,9.166666667,6,4.333333333,2.166666667,2.666666667,5.722222222,6.986111111,8.763888889,6.027777778,3.916666667,1.236111111,0.611111111
EPP51_2013,EPP_51,EPP,51,2013,base,Broadleaved woodland,5.5,6.5,6.5,3.5,0,0,0,5.333333333,6.666666667,7,4,0,0,0
EPP53_2013,EPP_53,EPP,53,2013,base,Non-target habitat,5.222222222,5.666666667,6.333333333,1.777777778,3.222222222,3.888888889,0.555555556,5.924528302,6.575471698,7.650943396,2.094339623,3.858490566,5.198113208,0.688679245
EPP54_2013,EPP_54,EPP,54,2013,base,Broadleaved woodland,5.7,6.9,8.6,4.8,5.2,3.8,1.1,5.970588235,7.264705882,9.264705882,4.205882353,4.705882353,4.029411765,0.764705882
EPP55_2013,EPP_55,EPP,55,2013,base,Broadleaved woodland,5,6.333333333,6.666666667,3.666666667,0,0,0,5.210526316,6.684210526,7.157894737,4.157894737,0,0,0
EPP56_2013,EPP_56,EPP,56,2013,base,Broadleaved woodland,5.5,7,8.5,5.5,0,0,0,5.25,7,8.25,5.25,0,0,0
EPP57_2013,EPP_57,EPP,57,2013,base,Broadleaved woodland,5.142857143,5.857142857,5.714285714,1.714285714,1.571428571,2.285714286,0.285714286,5.46031746,6.698412698,5.476190476,1.619047619,0.746031746,1.53968254,0.174603175
EPP58_2013,EPP_58,EPP,58,2013,base,Broadleaved woodland,5,6.666666667,8,5,2.333333333,2.333333333,0.333333333,5.076923077,6.730769231,8.076923077,5.076923077,2.423076923,2.423076923,0.346153846
EPP6_2013,EPP_6,EPP,6,2013,base,Broadleaved woodland,5.5,7,8,4,5,0.5,0.5,5.777777778,7,8,3.444444444,7.777777778,0.777777778,0.777777778
EPP8_2013,EPP_8,EPP,8,2013,base,Broadleaved woodland,4,6,7,4,0,0,0,4,6,7,4,0,0,0
EPP9_2013,EPP_9,EPP,9,2013,base,Broadleaved woodland,5,7,7.2,3.2,2.8,2.8,0.4,6.068965517,7.448275862,9.275862069,3,4.827586207,4.827586207,0.689655172
FEN1_2012,FEN_1,FEN,1,2012,base,Lowland raised bog,6.285714286,7,8,2.285714286,2.285714286,5.142857143,0.571428571,7.188118812,8.178217822,9.633663366,2.237623762,3.445544554,7.752475248,0.861386139
FEN10_2012,FEN_10,FEN,10,2012,base,Lowland raised bog,7.5,8.5,10.5,2.666666667,4.333333333,6.833333333,0.833333333,7.147058824,8.147058824,10.85294118,2.941176471,6.264705882,7.147058824,0.970588235
FEN11_2012,FEN_11,FEN,11,2012,base,Lowland raised bog,5.714285714,6.428571429,7.071428571,1.642857143,1.714285714,3.714285714,0.642857143,7.489795918,8.319727891,9.911564626,1.897959184,2.06122449,5.666666667,1.142857143
FEN12_2012,FEN_12,FEN,12,2012,base,Lowland raised bog,5.333333333,5.933333333,5.866666667,1.6,1.533333333,2.866666667,0.333333333,7.535353535,8.464646465,10.31313131,2.131313131,3.494949495,5.919191919,0.707070707
FEN13_2012,FEN_13,FEN,13,2012,base,Lowland raised bog,5.529411765,6.647058824,6.941176471,2.235294118,2.352941176,3.470588235,0.705882353,6.524752475,7.584158416,8.297029703,1.96039604,2.524752475,5.158415842,1.089108911
FEN14_2012,FEN_14,FEN,14,2012,base,Lowland raised bog,6.181818182,7,7.090909091,1.727272727,2.090909091,3.909090909,0.454545455,7.617021277,8.563829787,10.26595745,2.117021277,3.053191489,6.031914894,0.691489362
FEN15_2012,FEN_15,FEN,15,2012,base,Lowland raised bog,6.611111111,8.055555556,6.277777778,1.666666667,0.944444444,2.5,0.444444444,7.3046875,8.3046875,8.328125,1.8984375,2.2890625,6.046875,1.0703125
FEN16_2012,FEN_16,FEN,16,2012,base,Lowland raised bog,7.666666667,8.777777778,8.555555556,1.666666667,1.444444444,4,0.777777778,7.718309859,8.711267606,9.077464789,1.690140845,1.908450704,5.387323944,1.084507042
FEN17_2012,FEN_17,FEN,17,2012,base,Lowland raised bog,6.8,8,7.8,1.6,1.3,3.6,0.7,7.259541985,8.34351145,9.160305344,1.641221374,1.702290076,5.015267176,1.083969466
FEN18_2012,FEN_18,FEN,18,2012,base,Lowland raised bog,6.357142857,7.357142857,7.357142857,1.714285714,1.857142857,3.5,0.714285714,6.681632653,7.616326531,8.689795918,1.632653061,2.07755102,5.546938776,1.130612245
FEN19_2012,FEN_19,FEN,19,2012,base,Lowland raised bog,6.722222222,8.055555556,7.444444444,2,1.666666667,3.222222222,0.611111111,7.512195122,8.62195122,9.030487805,1.768292683,1.957317073,4.865853659,1
FEN2_2012,FEN_2,FEN,2,2012,base,Lowland raised bog,6.875,8,7.625,1.875,2,4.5,0.5,7.672268908,8.764705882,9.260504202,2.210084034,2.924369748,6.579831933,0.731092437
FEN20_2012,FEN_20,FEN,20,2012,base,Lowland raised bog,6.909090909,8.181818182,8.090909091,1.909090909,1.545454545,4.090909091,0.727272727,7.535483871,8.677419355,9.296774194,1.716129032,1.606451613,4.703225806,1.006451613
FEN21_2012,FEN_21,FEN,21,2012,base,Lowland raised bog,6.833333333,8.166666667,8,1.916666667,1.416666667,3.75,0.666666667,7.314606742,8.443820225,9.297752809,1.870786517,1.780898876,4.95505618,0.971910112
FEN22_2012,FEN_22,FEN,22,2012,base,Lowland raised bog,6.733333333,7.933333333,7.533333333,2,1.733333333,3.266666667,0.666666667,7.050561798,8.112359551,8.073033708,1.797752809,2.073033708,4.612359551,0.960674157
FEN23_2012,FEN_23,FEN,23,2012,base,Lowland raised bog,6.375,7.625,6.875,1.75,1.125,3.375,0.75,6.995670996,8.16017316,8.142857143,1.80952381,1.480519481,4.792207792,1.181818182
FEN24_2012,FEN_24,FEN,24,2012,base,Lowland raised bog,6.777777778,8,7.888888889,1.666666667,1.444444444,4,0.777777778,7.496774194,8.625806452,9.15483871,1.703225806,1.832258065,5.167741935,1.038709677
FEN25_2012,FEN_25,FEN,25,2012,base,Lowland raised bog,6.666666667,7.5,8.083333333,1.75,2.25,4.166666667,0.75,7.340782123,8.240223464,9.268156425,1.798882682,2.698324022,5.74301676,1.089385475
FEN26_2012,FEN_26,FEN,26,2012,base,Lowland raised bog,6.923076923,7.846153846,7.923076923,1.769230769,1.846153846,4,0.692307692,7.394904459,8.464968153,9.363057325,1.847133758,2.662420382,5.598726115,1.076433121
FEN27_2012,FEN_27,FEN,27,2012,base,Lowland raised bog,7.384615385,8.615384615,8.538461538,2.076923077,1.846153846,4,0.692307692,7.75,8.902439024,9.743902439,1.817073171,2.31097561,5.268292683,1.067073171
FEN28_2012,FEN_28,FEN,28,2012,base,Lowland raised bog,7.333333333,8.166666667,9.5,2,3.333333333,7.166666667,1.333333333,7.46875,8.40625,10.171875,2,3.84375,7.65625,2.015625
FEN29_2012,FEN_29,FEN,29,2012,base,Lowland raised bog,7,8.454545455,8.090909091,2.454545455,2.454545455,4.545454545,0.818181818,7.416666667,8.6875,9.53125,2.09375,2.4375,6.645833333,1.46875
FEN3_2012,FEN_3,FEN,3,2012,base,Lowland raised bog,6.777777778,7.222222222,5,1.666666667,1.333333333,3,0.333333333,7.456,8.8,7.208,1.936,2.112,4.752,0.528
FEN30_2012,FEN_30,FEN,30,2012,base,Lowland raised bog,5.916666667,7.333333333,7,2.166666667,2.25,4.166666667,0.75,6.707070707,7.767676768,8.767676768,1.949494949,3.757575758,6.858585859,1.090909091
FEN31_2012,FEN_31,FEN,31,2012,base,Lowland raised bog,7.75,8.75,10.75,2,4,8.5,1.75,7.662162162,8.662162162,10.58108108,2,4.243243243,8.324324324,1.77027027
FEN32_2012,FEN_32,FEN,32,2012,base,Lowland raised bog,7.2,8,9,2,3.8,6.8,0.8,7.345454545,8.254545455,9.509090909,2,4.945454545,7.309090909,0.909090909
FEN33_2012,FEN_33,FEN,33,2012,base,Lowland raised bog,6.466666667,7.8,6.666666667,1.6,1.333333333,2.866666667,0.533333333,7.393548387,8.341935484,9.129032258,1.819354839,2.296774194,4.683870968,0.941935484
FEN34_2012,FEN_34,FEN,34,2012,base,Lowland raised bog,7.105263158,8.263157895,6.894736842,1.736842105,1.421052632,3.157894737,0.631578947,7.281407035,8.226130653,8.246231156,1.849246231,2.336683417,5.085427136,0.994974874
FEN35_2012,FEN_35,FEN,35,2012,base,Lowland raised bog,6.692307692,7.692307692,6.846153846,1.615384615,1.230769231,2.615384615,0.538461538,7.464052288,8.37254902,9.045751634,1.732026144,2.274509804,4.614379085,0.960784314
FEN36_2012,FEN_36,FEN,36,2012,base,Lowland raised bog,6.666666667,7.444444444,8.333333333,1.777777778,2.222222222,4.777777778,0.888888889,7.550387597,8.387596899,9.891472868,2.100775194,2.635658915,5.558139535,1.217054264
FEN37_2012,FEN_37,FEN,37,2012,base,Lowland raised bog,6.833333333,7.916666667,8.25,1.916666667,2,4.333333333,0.75,7.372413793,8.275862069,9.324137931,2.151724138,2.64137931,4.806896552,0.737931034
FEN38_2012,FEN_38,FEN,38,2012,base,Lowland raised bog,6.533333333,7.533333333,7.333333333,1.733333333,1.8,4,0.8,7.208092486,8.10982659,8.416184971,1.832369942,2.433526012,5.25433526,0.907514451
FEN39_2012,FEN_39,FEN,39,2012,base,Lowland raised bog,6.733333333,7.733333333,7.4,2,1.8,3.333333333,0.6,7.221556886,8.293413174,8.640718563,1.928143713,2.676646707,5.682634731,1.095808383
FEN4_2012,FEN_4,FEN,4,2012,base,Lowland raised bog,5.315789474,6.526315789,5.263157895,1.736842105,1.210526316,2.263157895,0.263157895,6.324675325,6.714285714,7.5,1.954545455,2.779220779,5.798701299,0.655844156
FEN40_2012,FEN_40,FEN,40,2012,base,Lowland raised bog,6.666666667,7.777777778,7.888888889,1.777777778,1.777777778,3.777777778,0.777777778,7.391304348,8.243478261,9.408695652,1.886956522,2.634782609,5.434782609,1.27826087
FEN41_2012,FEN_41,FEN,41,2012,base,Lowland raised bog,6.916666667,7.583333333,7.333333333,1.583333333,1.083333333,3,0.583333333,7.495934959,8.325203252,8.926829268,1.780487805,1.731707317,5.268292683,1.195121951
FEN42_2012,FEN_42,FEN,42,2012,base,Lowland raised bog,6.454545455,7.454545455,7.363636364,1.909090909,1.818181818,3.909090909,0.727272727,7.1171875,8.1328125,8.5390625,2.0390625,3.3515625,5.9375,0.75
FEN43_2012,FEN_43,FEN,43,2012,base,Lowland raised bog,5.555555556,6.222222222,7.555555556,2.111111111,3.222222222,5.444444444,0.777777778,6.886363636,7.613636364,8.772727273,2.386363636,3.113636364,6.295454545,0.795454545
FEN44_2012,FEN_44,FEN,44,2012,base,Lowland raised bog,7.444444444,8.333333333,10.44444444,2.555555556,3.333333333,6.444444444,1.222222222,7.564516129,8.459677419,10.34677419,2.161290323,3.169354839,7.209677419,1.370967742
FEN45_2012,FEN_45,FEN,45,2012,base,Lowland raised bog,7.5,8.625,9.125,2.5,3.125,5,0.625,7.699029126,8.650485437,9.844660194,2.009708738,2.699029126,5.757281553,0.650485437
FEN46_2012,FEN_46,FEN,46,2012,base,Lowland raised bog,6.533333333,7.133333333,6.4,1.733333333,1.133333333,3,0.533333333,7.196825397,8.098412698,9.022222222,1.714285714,1.911111111,5.371428571,1.073015873
FEN47_2012,FEN_47,FEN,47,2012,base,Lowland raised bog,4.857142857,5.428571429,6.428571429,2.142857143,3.142857143,4.571428571,0.571428571,6.175675676,6.77027027,7.77027027,2.648648649,3.513513514,4.594594595,0.594594595
FEN48_2012,FEN_48,FEN,48,2012,base,Lowland raised bog,7.2,8,9.4,2.2,3.8,6.8,0.8,6.79245283,7.490566038,8.811320755,2.41509434,4.037735849,5.452830189,0.698113208
FEN49_2012,FEN_49,FEN,49,2012,base,Lowland raised bog,7.166666667,7.666666667,8.833333333,2.5,3.166666667,5.666666667,0.666666667,6.814285714,7.442857143,8.385714286,2.271428571,3.3,5.3,0.642857143
FEN5_2012,FEN_5,FEN,5,2012,base,Lowland raised bog,5.222222222,6.722222222,5.777777778,1.666666667,1.333333333,2.777777778,0.666666667,6.169014085,7.246478873,8.098591549,1.978873239,2.802816901,6.154929577,0.732394366
FEN50_2012,FEN_50,FEN,50,2012,base,Lowland raised bog,7,7.6,8.8,2.2,2.8,4.8,1,7,7.666666667,9.083333333,2.333333333,3.583333333,5.25,0.833333333
FEN51_2012,FEN_51,FEN,51,2012,base,Lowland raised bog,5.777777778,6.777777778,7.333333333,2.111111111,3.222222222,3.888888889,0.555555556,6.520833333,7.6875,9.479166667,2.541666667,4.854166667,5.916666667,0.791666667
FEN6_2012,FEN_6,FEN,6,2012,base,Lowland raised bog,6.769230769,7.615384615,8.230769231,1.923076923,2.615384615,4.076923077,0.769230769,7.442857143,8.385714286,10.42857143,2.542857143,4.057142857,6.514285714,0.885714286
FEN7_2012,FEN_7,FEN,7,2012,base,Lowland raised bog,7,7.888888889,8.888888889,1.888888889,2.222222222,4.777777778,0.888888889,7.191176471,8.102941176,9.926470588,2.220588235,3.794117647,6.014705882,1.058823529
FEN8_2012,FEN_8,FEN,8,2012,base,Lowland raised bog,5,5.666666667,7.333333333,1.666666667,3.666666667,5.333333333,0.666666667,6.921052632,7.868421053,10.42105263,2.552631579,5.763157895,7.210526316,0.947368421
FEN9_2012,FEN_9,FEN,9,2012,base,Lowland raised bog,6.5,6.571428571,6.071428571,1.642857143,1.214285714,3.214285714,0.571428571,7.707317073,8.430894309,8.130081301,1.821138211,2.024390244,5.707317073,1.146341463
FIN11_2012,FIN_11,FIN,11,2012,base,Broadleaved woodland,5.6,6.4,8.8,4.6,2.6,2.6,0.6,5.360655738,6.442622951,8.590163934,4.360655738,2.409836066,2.409836066,0.737704918
FIN12_2012,FIN_12,FIN,12,2012,base,Lowland fen,6.285714286,7.285714286,8.857142857,4.285714286,4.285714286,5,3.214285714,6.333333333,7.229166667,8.171875,4.09375,4.21875,5.15625,3.625
FIN13_2012,FIN_13,FIN,13,2012,base,Broadleaved woodland,5.125,6.5,8.25,4.5,5.5,4.375,0.875,4.984375,6.40625,8.3125,4.90625,4.3125,3.75,0.75
FIN14_2012,FIN_14,FIN,14,2012,base,Broadleaved woodland,5.444444444,6.555555556,8.888888889,4.444444444,5.444444444,6.333333333,1.333333333,5.428571429,6.793650794,8.666666667,4.873015873,4.206349206,4.46031746,0.777777778
FIN16_2012,FIN_16,FIN,16,2012,base,Lowland fen,6.523809524,7.571428571,8.666666667,4.952380952,4,4.047619048,3.476190476,6.624277457,7.566473988,8.641618497,4.641618497,4.086705202,5.450867052,3.121387283
FIN17_2012,FIN_17,FIN,17,2012,base,Broadleaved woodland,5.545454545,6.454545455,8.090909091,3.272727273,3.636363636,4.454545455,1.181818182,5.659090909,6.75,8.056818182,3.329545455,4.284090909,4.556818182,0.761363636
FIN18_2012,FIN_18,FIN,18,2012,base,Broadleaved woodland,5.714285714,7.285714286,7.857142857,3.714285714,4.571428571,2.571428571,0.714285714,5.703703704,7.345679012,7.111111111,3.296296296,4.172839506,2.382716049,0.580246914
FIN19_2012,FIN_19,FIN,19,2012,base,Broadleaved woodland,5.5,6.833333333,8.333333333,3.833333333,2.5,1.666666667,0.5,5.307692308,6.6,8.307692308,3.8,1.846153846,1.692307692,0.553846154
FIN2_2012,FIN_2,FIN,2,2012,base,Broadleaved woodland,6.111111111,7,9.111111111,4.666666667,5.111111111,4.444444444,2,6.373333333,7.146666667,8.986666667,5.226666667,4.786666667,2.786666667,3.453333333
FIN21_2012,FIN_21,FIN,21,2012,base,Broadleaved woodland,5.923076923,6.923076923,8.076923077,3.846153846,4,4,2,4.773195876,5.649484536,6.865979381,3.134020619,3.731958763,3.525773196,2.154639175
FIN22_2012,FIN_22,FIN,22,2012,base,Broadleaved woodland,5,6.5,8.5,4.5,3,3,1,5,6.547619048,8.452380952,4.547619048,2.714285714,2.714285714,0.904761905
FIN23_2012,FIN_23,FIN,23,2012,base,Broadleaved woodland,5.75,6.625,8.625,4.875,3.625,4.125,1.375,5.396039604,6.623762376,8.653465347,5,3.772277228,4.00990099,1.059405941
FIN24_2012,FIN_24,FIN,24,2012,base,Broadleaved woodland,5.666666667,6.666666667,8.444444444,4.888888889,3.777777778,3.222222222,1.111111111,5.814814815,6.944444444,8.722222222,4.888888889,4.481481481,4.388888889,2.444444444
FIN25_2012,FIN_25,FIN,25,2012,base,Broadleaved woodland,5.25,6.625,8.375,4.25,4.25,4.25,0.75,5.333333333,6.666666667,8.571428571,4.619047619,4.428571429,4.428571429,0.904761905
FIN26_2012,FIN_26,FIN,26,2012,base,Broadleaved woodland,6.555555556,7.777777778,7.777777778,3.555555556,3.333333333,3.444444444,1.222222222,6.360465116,8.348837209,6.325581395,2.627906977,0.779069767,0.651162791,0.395348837
FIN29_2012,FIN_29,FIN,29,2012,base,Broadleaved woodland,5.142857143,6.142857143,8.071428571,4.357142857,5.428571429,4.857142857,2.071428571,5.207317073,6.317073171,8.073170732,5.036585366,5.317073171,4.487804878,1.573170732
FIN31_2012,FIN_31,FIN,31,2012,base,Broadleaved woodland,5.714285714,6.857142857,8.571428571,5.428571429,5.714285714,5,1.857142857,5.974025974,7.103896104,8.532467532,5.935064935,6.350649351,4.727272727,1.636363636
FIN32_2012,FIN_32,FIN,32,2012,base,Broadleaved woodland,5.5,6.3,7.5,4.7,3.6,3.6,2.8,5.476190476,6.323809524,7.104761905,5.00952381,3.704761905,3.60952381,2.666666667
FIN35_2012,FIN_35,FIN,35,2012,base,Lowland fen,5.95,6.75,7.4,3.3,2.15,3.8,1.9,6.492307692,7.3,8.484615385,3.5,3.292307692,5.1,2.038461538
FIN37_2012,FIN_37,FIN,37,2012,base,Lowland fen,5.75,6.8125,7.1875,2.6875,1.75,3.3125,1,5.284210526,6.131578947,6.784210526,2.431578947,2.068421053,4.273684211,0.757894737
FIN38_2012,FIN_38,FIN,38,2012,base,Broadleaved woodland,5.166666667,6.333333333,7.833333333,4.25,4.083333333,4.5,1.166666667,5.571428571,6.87755102,7.755102041,4,3.663265306,3.765306122,1.275510204
FIN39_2012,FIN_39,FIN,39,2012,base,Broadleaved woodland,5.5,6.25,8,4,4,1.75,0.75,5.11627907,6.395348837,8.534883721,4.23255814,4.279069767,3.441860465,1.209302326
FIN4_2012,FIN_4,FIN,4,2012,base,Broadleaved woodland,4.769230769,6.307692308,8.307692308,4.769230769,3.923076923,4.153846154,0.923076923,4.358974359,5.756410256,8.269230769,4.538461538,3.333333333,5.833333333,1.884615385
FIN40_2012,FIN_40,FIN,40,2012,base,Lowland fen,6.285714286,7.285714286,8.857142857,4.357142857,3.5,3.785714286,2.857142857,5.737226277,6.598540146,7.503649635,4.058394161,4.583941606,3.598540146,2.708029197
FIN41_2012,FIN_41,FIN,41,2012,base,Broadleaved woodland,5,6.5,8.5,4.5,3,3,1,5,6.12,8.88,4.12,5.28,5.28,1.76
FIN42_2012,FIN_42,FIN,42,2012,base,Broadleaved woodland,5.5,6.625,8.625,4.625,5.5,4.375,0.875,5.261904762,6.785714286,8.333333333,4.666666667,2.857142857,1.785714286,0.547619048
FIN43_2012,FIN_43,FIN,43,2012,base,Lowland fen,6.777777778,7.555555556,8.740740741,4.185185185,3.444444444,4.888888889,3.333333333,7.144404332,7.906137184,9.007220217,4.368231047,3.722021661,5.119133574,3.732851986
FIN44_2012,FIN_44,FIN,44,2012,base,Broadleaved woodland,5.142857143,6.285714286,8.857142857,4.857142857,4.428571429,4.714285714,3.285714286,4.826530612,6.06122449,8.765306122,4.612244898,3.5,5.234693878,2.255102041
FIN45_2012,FIN_45,FIN,45,2012,base,Broadleaved woodland,5.2,6,8,5,4,4,0.8,5.059701493,6.014925373,8.164179104,4.835820896,3.537313433,3.537313433,0.880597015
FIN47_2012,FIN_47,FIN,47,2012,base,Lowland fen,5.8125,7.1875,7.625,3,2.625,4.125,1.125,6.220588235,7.25,8.941176471,2.897058824,4.382352941,5.941176471,1.264705882
FIN48_2012,FIN_48,FIN,48,2012,base,Broadleaved woodland,5.2,6.6,8,3.8,1.2,1.2,0.4,5.540540541,6.418918919,8.310810811,3.756756757,1.459459459,1.459459459,0.486486486
FIN49_2012,FIN_49,FIN,49,2012,base,Broadleaved woodland,5.818181818,6.909090909,8.363636364,3.909090909,2.636363636,3.090909091,0.909090909,5.804878049,7.085365854,9.146341463,4.170731707,3.987804878,4.048780488,0.975609756
FIN5_2012,FIN_5,FIN,5,2012,base,Broadleaved woodland,5.5,6.666666667,8.666666667,5.166666667,5.333333333,5.333333333,1.666666667,5.655737705,7,8.62295082,5.098360656,3.721311475,3.721311475,2.147540984
FIN51_2012,FIN_51,FIN,51,2012,base,Broadleaved woodland,4.833333333,5.666666667,7.333333333,3.916666667,4,3.083333333,1.5,4.27173913,5.239130435,6.75,3.760869565,3.532608696,3.304347826,1.184782609
FIN52_2012,FIN_52,FIN,52,2012,base,Broadleaved woodland,5.125,5.875,7.875,3.875,4.25,4.25,0.75,5.540229885,6.724137931,8.91954023,4.16091954,4.471264368,4.471264368,0.67816092
FIN53_2012,FIN_53,FIN,53,2012,base,NF,5.4,6.6,8.6,4.6,6,4.2,1,5.2,6.433333333,8.6,4.533333333,5.7,4.2,0.933333333
FIN54_2012,FIN_54,FIN,54,2012,base,Broadleaved woodland,5.1,5.8,7.5,4.3,2.7,2.7,0.5,4.975,6.1625,8.15,4.5125,3.5125,3.5125,0.6875
FIN56_2012,FIN_56,FIN,56,2012,base,Broadleaved woodland,5.333333333,6.666666667,8.333333333,4.666666667,4.333333333,4.333333333,1,5.103448276,6.344827586,8.655172414,4.344827586,4.655172414,4.655172414,1.413793103
FIN6_2012,FIN_6,FIN,6,2012,base,Lowland fen,6.722222222,7.444444444,8.666666667,4,3.5,5.111111111,2.611111111,6.881443299,7.536082474,8.896907216,4.051546392,3.505154639,5.154639175,2.804123711
FIN60_2012,FIN_60,FIN,60,2012,base,Broadleaved woodland,5.428571429,6.571428571,8.571428571,5.571428571,4.142857143,4.714285714,1.571428571,5.222222222,6.333333333,8.622222222,5.488888889,5.133333333,5.577777778,1.622222222
